defect_id,unit_id,batch_id,checkpoint_id,defect_type,severity,root_cause,reported_date
DEF-01252,UNIT-15490,BATCH-2024-01084,7,Fan failure,Low,Material defect,2024-10-24
DEF-01253,UNIT-25925,BATCH-2025-01812,7,Thermal runaway risk,Low,Material defect,2025-09-17
DEF-01254,UNIT-34009,BATCH-2025-02377,4,Battery not detected,Medium,Material defect,2025-06-19
DEF-01255,UNIT-31831,BATCH-2025-02227,6,Connectivity drop,Medium,Environmental exposure,2025-03-15
DEF-01256,UNIT-41266,BATCH-2024-02890,4,Cell imbalance,Low,Material defect,2025-01-01
DEF-01257,UNIT-03599,BATCH-2024-00248,6,Signal interference,Medium,Handling damage,2024-11-30
DEF-01258,UNIT-27457,BATCH-2025-01920,1,Short circuit,Medium,Environmental exposure,2025-03-12
DEF-01259,UNIT-08392,BATCH-2026-00582,6,Port instability,Low,Packaging error,2026-08-22
DEF-01260,UNIT-16016,BATCH-2026-01120,5,Color calibration issue,High,Packaging error,2026-06-04
DEF-01261,UNIT-42685,BATCH-2026-02992,1,Short circuit,Medium,Material defect,2026-06-11
DEF-01262,UNIT-05026,BATCH-2025-00346,8,Packaging damage,Low,Packaging error,2025-01-30
DEF-01263,UNIT-17486,BATCH-2026-01223,6,Port instability,Medium,Environmental exposure,2026-05-19
DEF-01264,UNIT-23502,BATCH-2025-01646,8,Packaging damage,Low,Equipment calibration drift,2025-05-28
DEF-01265,UNIT-29616,BATCH-2026-02073,3,Speaker distortion,Low,Environmental exposure,2026-07-20
DEF-01266,UNIT-47104,BATCH-2026-03298,7,Thermal runaway risk,Low,Handling damage,2026-06-22
DEF-01267,UNIT-09964,BATCH-2025-00693,8,Ingress issue,High,Material defect,2025-07-04
DEF-01268,UNIT-17554,BATCH-2025-01228,3,Speaker distortion,High,Material defect,2025-04-30
DEF-01269,UNIT-22820,BATCH-2025-01598,8,Final assembly defect,Low,Packaging error,2025-05-17
DEF-01270,UNIT-22763,BATCH-2026-01594,1,Connector misalignment,High,Process variation,2026-04-14
DEF-01271,UNIT-10139,BATCH-2026-00705,7,Fan failure,Medium,Process variation,2026-08-10
DEF-01272,UNIT-34303,BATCH-2025-02397,4,Charging instability,High,Material defect,2025-04-07
DEF-01273,UNIT-49864,BATCH-2025-03486,2,Camera focus failed,Low,Handling damage,2025-11-03
DEF-01274,UNIT-42424,BATCH-2026-02973,8,Final assembly defect,Medium,Packaging error,2026-08-18
DEF-01275,UNIT-11569,BATCH-2025-00807,7,Fan failure,High,Investigation pending,2025-06-02
DEF-01276,UNIT-45965,BATCH-2024-03221,3,Audio clipping,Medium,Material defect,2024-11-11
DEF-01277,UNIT-14842,BATCH-2025-01039,6,Connectivity drop,Critical,Material defect,2025-10-17
DEF-01278,UNIT-07878,BATCH-2025-00546,3,Speaker distortion,Critical,Equipment calibration drift,2025-05-13
DEF-01279,UNIT-22997,BATCH-2026-01610,6,Connectivity drop,Low,Equipment calibration drift,2026-08-22
DEF-01280,UNIT-48666,BATCH-2025-03403,2,Sensor calibration drift,Medium,Material defect,2026-01-09
DEF-01281,UNIT-29472,BATCH-2025-02064,1,Short circuit,Low,Packaging error,2025-08-01
DEF-01282,UNIT-37071,BATCH-2026-02591,6,Signal interference,Medium,Material defect,2026-09-29
DEF-01283,UNIT-43979,BATCH-2025-03082,3,Speaker distortion,High,Handling damage,2025-12-28
DEF-01284,UNIT-39385,BATCH-2025-02757,4,Battery not detected,Low,Environmental exposure,2025-03-14
DEF-01285,UNIT-41590,BATCH-2026-02912,6,Port instability,Low,Packaging error,2026-04-11
DEF-01286,UNIT-43923,BATCH-2025-03078,5,Screen artifact,Low,Material defect,2025-10-30
DEF-01287,UNIT-22281,BATCH-2026-01559,4,Charging instability,High,Environmental exposure,2026-03-17
DEF-01288,UNIT-05371,BATCH-2026-00368,8,Final assembly defect,Critical,Supplier quality issue,2026-03-13
DEF-01289,UNIT-10162,BATCH-2025-00707,7,Fan failure,High,Equipment calibration drift,2025-05-30
DEF-01290,UNIT-22727,BATCH-2024-01592,4,Battery not detected,Medium,Process variation,2024-11-02
DEF-01291,UNIT-35931,BATCH-2026-02512,5,Dead pixel,Critical,Environmental exposure,2026-07-09
DEF-01292,UNIT-29573,BATCH-2025-02070,5,Screen artifact,High,Material defect,2025-03-31
DEF-01293,UNIT-34886,BATCH-2025-02440,5,Screen artifact,Low,Investigation pending,2025-11-25
DEF-01294,UNIT-40532,BATCH-2025-02838,4,Charging instability,Medium,Packaging error,2025-05-16
DEF-01295,UNIT-07445,BATCH-2026-00517,4,Charging instability,High,Investigation pending,2026-03-11
DEF-01296,UNIT-09377,BATCH-2025-00649,8,Packaging damage,Low,Supplier quality issue,2025-03-21
DEF-01297,UNIT-18630,BATCH-2026-01302,2,Sensor calibration drift,High,Investigation pending,2026-05-12
DEF-01298,UNIT-43259,BATCH-2025-03032,3,Low volume output,Low,Process variation,2025-07-23
DEF-01299,UNIT-41327,BATCH-2024-02894,2,Camera focus failed,Medium,Equipment calibration drift,2024-11-20
DEF-01300,UNIT-23090,BATCH-2026-01617,6,Connectivity drop,Low,Equipment calibration drift,2026-05-18
DEF-01301,UNIT-02513,BATCH-2026-00173,4,Charging instability,Low,Material defect,2026-10-04
DEF-01302,UNIT-42208,BATCH-2025-02957,3,Audio clipping,High,Packaging error,2025-08-01
DEF-01303,UNIT-35352,BATCH-2026-02472,3,Low volume output,Low,Equipment calibration drift,2026-09-09
DEF-01304,UNIT-42761,BATCH-2025-02998,1,Power fluctuation,Critical,Handling damage,2025-02-01
DEF-01305,UNIT-43605,BATCH-2025-03056,6,Port instability,High,Equipment calibration drift,2025-07-25
DEF-01306,UNIT-31880,BATCH-2025-02230,1,Power fluctuation,Critical,Supplier quality issue,2025-09-03
DEF-01307,UNIT-25192,BATCH-2026-01762,3,Audio clipping,Low,Investigation pending,2026-05-19
DEF-01308,UNIT-09663,BATCH-2026-00670,4,Battery not detected,High,Supplier quality issue,2026-08-29
DEF-01309,UNIT-32088,BATCH-2024-02243,4,Cell imbalance,Critical,Packaging error,2025-01-15
DEF-01310,UNIT-47282,BATCH-2025-03310,3,Speaker distortion,Critical,Equipment calibration drift,2025-03-15
DEF-01311,UNIT-44054,BATCH-2025-03087,2,Camera focus failed,Critical,Handling damage,2025-12-24
DEF-01312,UNIT-09881,BATCH-2025-00686,7,Overheating,Medium,Material defect,2025-04-03
DEF-01313,UNIT-06253,BATCH-2024-00431,3,Speaker distortion,High,Supplier quality issue,2024-10-11
DEF-01314,UNIT-01874,BATCH-2026-00130,7,Thermal runaway risk,Medium,Supplier quality issue,2026-10-04
DEF-01315,UNIT-34720,BATCH-2024-02428,7,Overheating,High,Investigation pending,2024-10-20
DEF-01316,UNIT-41701,BATCH-2025-02921,8,Ingress issue,Medium,Equipment calibration drift,2025-12-18
DEF-01317,UNIT-20835,BATCH-2025-01457,5,Color calibration issue,Low,Packaging error,2025-09-28
DEF-01318,UNIT-24001,BATCH-2026-01680,8,Packaging damage,High,Material defect,2026-09-14
DEF-01319,UNIT-22816,BATCH-2025-01598,5,Color calibration issue,Low,Environmental exposure,2025-05-16
DEF-01320,UNIT-26768,BATCH-2024-01870,7,Thermal runaway risk,Medium,Process variation,2024-11-05
DEF-01321,UNIT-39503,BATCH-2026-02765,3,Low volume output,Medium,Process variation,2026-06-13
DEF-01322,UNIT-30079,BATCH-2025-02105,1,Short circuit,Low,Environmental exposure,2025-12-21
DEF-01323,UNIT-11919,BATCH-2025-00832,2,Camera focus failed,High,Handling damage,2025-02-12
DEF-01324,UNIT-41343,BATCH-2024-02895,5,Color calibration issue,Low,Equipment calibration drift,2024-11-20
DEF-01325,UNIT-06182,BATCH-2026-00425,6,Connectivity drop,Medium,Environmental exposure,2026-02-18
DEF-01326,UNIT-25065,BATCH-2024-01753,8,Packaging damage,High,Material defect,2024-10-28
DEF-01327,UNIT-38514,BATCH-2026-02695,5,Screen artifact,Medium,Environmental exposure,2026-06-09
DEF-01328,UNIT-44169,BATCH-2025-03094,6,Port instability,Medium,Environmental exposure,2025-02-09
DEF-01329,UNIT-35688,BATCH-2025-02494,8,Final assembly defect,High,Packaging error,2025-05-02
DEF-01330,UNIT-20138,BATCH-2026-01408,8,Final assembly defect,Low,Packaging error,2026-04-19
DEF-01331,UNIT-28068,BATCH-2026-01962,3,Speaker distortion,Low,Investigation pending,2026-06-09
DEF-01332,UNIT-24343,BATCH-2026-01704,6,Connectivity drop,Medium,Supplier quality issue,2026-03-17
DEF-01333,UNIT-47384,BATCH-2026-03317,2,Sensor calibration drift,High,Packaging error,2026-02-27
DEF-01334,UNIT-47037,BATCH-2025-03293,6,Connectivity drop,High,Environmental exposure,2025-10-26
DEF-01335,UNIT-41976,BATCH-2025-02941,8,Final assembly defect,Medium,Handling damage,2025-02-19
DEF-01336,UNIT-07941,BATCH-2026-00550,4,Battery not detected,Medium,Material defect,2026-06-23
DEF-01337,UNIT-15971,BATCH-2026-01117,5,Dead pixel,Critical,Supplier quality issue,2026-01-26
DEF-01338,UNIT-21365,BATCH-2026-01495,2,Camera focus failed,High,Supplier quality issue,2026-05-23
DEF-01339,UNIT-22652,BATCH-2025-01586,2,Sensor calibration drift,Medium,Investigation pending,2025-07-07
DEF-01340,UNIT-46483,BATCH-2026-03257,8,Ingress issue,High,Supplier quality issue,2026-10-06
DEF-01341,UNIT-00871,BATCH-2025-00062,1,Short circuit,Medium,Material defect,2025-08-12
DEF-01342,UNIT-17228,BATCH-2024-01206,5,Color calibration issue,Medium,Equipment calibration drift,2024-10-13
DEF-01343,UNIT-46145,BATCH-2025-03233,7,Thermal runaway risk,Medium,Supplier quality issue,2025-10-13
DEF-01344,UNIT-17366,BATCH-2025-01215,2,Lens scratch,Low,Handling damage,2025-10-05
DEF-01345,UNIT-41269,BATCH-2024-02890,3,Speaker distortion,High,Equipment calibration drift,2025-01-06
DEF-01346,UNIT-30856,BATCH-2025-02158,1,Power fluctuation,Low,Packaging error,2025-05-17
DEF-01347,UNIT-32449,BATCH-2025-02267,2,Camera focus failed,High,Environmental exposure,2025-03-07
DEF-01348,UNIT-00908,BATCH-2025-00064,8,Final assembly defect,Medium,Process variation,2025-09-05
DEF-01349,UNIT-41112,BATCH-2025-02880,2,Lens scratch,High,Process variation,2025-03-30
DEF-01350,UNIT-03203,BATCH-2025-00221,5,Screen artifact,Critical,Process variation,2025-07-23
DEF-01351,UNIT-12734,BATCH-2025-00890,5,Dead pixel,Low,Packaging error,2025-09-11
DEF-01352,UNIT-24911,BATCH-2025-01743,1,Power fluctuation,Medium,Equipment calibration drift,2025-03-19
DEF-01353,UNIT-44548,BATCH-2026-03120,1,Power fluctuation,Medium,Environmental exposure,2026-02-08
DEF-01354,UNIT-29681,BATCH-2025-02077,1,Connector misalignment,High,Packaging error,2025-03-15
DEF-01355,UNIT-10753,BATCH-2024-00750,6,Signal interference,Medium,Packaging error,2024-11-20
DEF-01356,UNIT-43467,BATCH-2026-03046,3,Speaker distortion,Critical,Material defect,2026-08-19
DEF-01357,UNIT-30238,BATCH-2026-02117,4,Battery not detected,Medium,Equipment calibration drift,2026-07-11
DEF-01358,UNIT-22862,BATCH-2026-01601,8,Ingress issue,Critical,Material defect,2026-02-21
DEF-01359,UNIT-10081,BATCH-2025-00701,2,Lens scratch,High,Environmental exposure,2025-07-19
DEF-01360,UNIT-34489,BATCH-2025-02411,7,Fan failure,High,Investigation pending,2025-10-06
DEF-01361,UNIT-26035,BATCH-2026-01820,3,Speaker distortion,High,Process variation,2026-07-26
DEF-01362,UNIT-15613,BATCH-2026-01092,5,Color calibration issue,Low,Environmental exposure,2026-05-04
DEF-01363,UNIT-28898,BATCH-2025-02021,1,Power fluctuation,High,Equipment calibration drift,2025-12-22
DEF-01364,UNIT-13726,BATCH-2025-00961,6,Port instability,Low,Environmental exposure,2025-08-21
DEF-01365,UNIT-03001,BATCH-2026-00208,5,Screen artifact,Medium,Packaging error,2026-04-20
DEF-01366,UNIT-24808,BATCH-2026-01735,8,Packaging damage,Low,Process variation,2026-02-08
DEF-01367,UNIT-26192,BATCH-2025-01830,3,Speaker distortion,Medium,Environmental exposure,2025-02-03
DEF-01368,UNIT-38084,BATCH-2026-02664,2,Camera focus failed,High,Investigation pending,2026-07-18
DEF-01369,UNIT-01212,BATCH-2026-00085,8,Packaging damage,Medium,Process variation,2026-05-26
DEF-01370,UNIT-14717,BATCH-2026-01029,5,Color calibration issue,Low,Investigation pending,2026-03-20
DEF-01371,UNIT-34911,BATCH-2026-02441,7,Thermal runaway risk,Low,Environmental exposure,2026-05-05
DEF-01372,UNIT-48172,BATCH-2024-03371,1,Connector misalignment,Critical,Handling damage,2024-12-29
DEF-01373,UNIT-18446,BATCH-2026-01290,3,Speaker distortion,High,Handling damage,2026-08-24
DEF-01374,UNIT-41190,BATCH-2026-02885,2,Lens scratch,High,Equipment calibration drift,2026-07-31
DEF-01375,UNIT-30476,BATCH-2025-02132,6,Port instability,Medium,Handling damage,2025-08-27
DEF-01376,UNIT-40151,BATCH-2025-02810,2,Sensor calibration drift,Medium,Equipment calibration drift,2025-07-13
DEF-01377,UNIT-18881,BATCH-2025-01319,1,Short circuit,Medium,Process variation,2025-03-15
DEF-01378,UNIT-01145,BATCH-2026-00081,8,Packaging damage,Low,Handling damage,2026-05-03
DEF-01379,UNIT-45921,BATCH-2025-03218,1,Short circuit,High,Environmental exposure,2025-01-30
DEF-01380,UNIT-08749,BATCH-2025-00606,7,Overheating,Low,Investigation pending,2025-12-12
DEF-01381,UNIT-12955,BATCH-2024-00906,6,Port instability,High,Process variation,2024-12-13
DEF-01382,UNIT-31242,BATCH-2025-02187,1,Short circuit,Medium,Equipment calibration drift,2025-04-10
DEF-01383,UNIT-32051,BATCH-2026-02241,6,Connectivity drop,Medium,Supplier quality issue,2026-09-04
DEF-01384,UNIT-38594,BATCH-2026-02700,1,Connector misalignment,Medium,Material defect,2026-09-21
DEF-01385,UNIT-24403,BATCH-2026-01708,4,Charging instability,Medium,Environmental exposure,2026-08-19
DEF-01386,UNIT-49931,BATCH-2026-03492,6,Connectivity drop,High,Process variation,2026-01-20
DEF-01387,UNIT-37259,BATCH-2025-02604,4,Cell imbalance,Medium,Equipment calibration drift,2025-03-14
DEF-01388,UNIT-22563,BATCH-2025-01579,5,Screen artifact,Medium,Environmental exposure,2025-05-07
DEF-01389,UNIT-40586,BATCH-2025-02842,2,Camera focus failed,Critical,Handling damage,2025-04-30
DEF-01390,UNIT-26938,BATCH-2026-01883,8,Final assembly defect,Low,Investigation pending,2026-04-04
DEF-01391,UNIT-13522,BATCH-2024-00946,2,Camera focus failed,High,Investigation pending,2024-12-26
DEF-01392,UNIT-46719,BATCH-2024-03272,3,Audio clipping,Critical,Investigation pending,2024-10-31
DEF-01393,UNIT-34269,BATCH-2025-02395,4,Battery not detected,Medium,Environmental exposure,2025-03-09
DEF-01394,UNIT-44205,BATCH-2026-03097,5,Screen artifact,High,Environmental exposure,2026-07-11
DEF-01395,UNIT-19113,BATCH-2025-01336,8,Packaging damage,Low,Investigation pending,2025-01-28
DEF-01396,UNIT-28463,BATCH-2025-01990,4,Charging instability,Medium,Process variation,2025-06-14
DEF-01397,UNIT-24595,BATCH-2025-01721,7,Overheating,Low,Supplier quality issue,2025-08-04
DEF-01398,UNIT-23373,BATCH-2026-01636,2,Lens scratch,Low,Supplier quality issue,2026-01-27
DEF-01399,UNIT-35447,BATCH-2026-02478,2,Sensor calibration drift,High,Material defect,2026-10-08
DEF-01400,UNIT-26992,BATCH-2024-01887,7,Thermal runaway risk,Low,Material defect,2024-11-26
DEF-01401,UNIT-26081,BATCH-2026-01823,1,Connector misalignment,Medium,Investigation pending,2026-04-02
DEF-01402,UNIT-35031,BATCH-2026-02449,3,Low volume output,Medium,Process variation,2026-03-16
DEF-01403,UNIT-39712,BATCH-2026-02779,6,Signal interference,Low,Material defect,2026-06-25
DEF-01404,UNIT-27007,BATCH-2026-01889,6,Port instability,Critical,Packaging error,2026-02-19
DEF-01405,UNIT-20675,BATCH-2024-01445,5,Dead pixel,High,Investigation pending,2024-10-07
DEF-01406,UNIT-16937,BATCH-2025-01185,5,Color calibration issue,Medium,Environmental exposure,2025-08-08
DEF-01407,UNIT-48287,BATCH-2024-03379,3,Speaker distortion,Medium,Handling damage,2024-11-23
DEF-01408,UNIT-26313,BATCH-2025-01839,5,Screen artifact,Medium,Packaging error,2025-12-21
DEF-01409,UNIT-07126,BATCH-2025-00493,3,Audio clipping,Low,Supplier quality issue,2025-02-09
DEF-01410,UNIT-10129,BATCH-2026-00705,2,Lens scratch,Low,Supplier quality issue,2026-08-15
DEF-01411,UNIT-16626,BATCH-2025-01164,1,Power fluctuation,Low,Environmental exposure,2025-12-25
DEF-01412,UNIT-12053,BATCH-2025-00842,2,Lens scratch,Low,Supplier quality issue,2025-10-06
DEF-01413,UNIT-07580,BATCH-2026-00527,3,Low volume output,Critical,Environmental exposure,2026-04-16
DEF-01414,UNIT-05341,BATCH-2024-00367,8,Packaging damage,High,Packaging error,2024-12-27
DEF-01415,UNIT-02751,BATCH-2025-00190,8,Ingress issue,Medium,Packaging error,2025-03-25
DEF-01416,UNIT-32427,BATCH-2026-02266,8,Packaging damage,Low,Supplier quality issue,2026-05-14
DEF-01417,UNIT-34120,BATCH-2026-02384,5,Color calibration issue,Low,Material defect,2026-07-22
DEF-01418,UNIT-20724,BATCH-2025-01448,5,Color calibration issue,Critical,Material defect,2025-02-02
DEF-01419,UNIT-00079,BATCH-2025-00006,6,Port instability,Low,Material defect,2025-05-21
DEF-01420,UNIT-10022,BATCH-2025-00697,7,Thermal runaway risk,Medium,Process variation,2025-09-23
DEF-01421,UNIT-37868,BATCH-2025-02648,5,Dead pixel,High,Investigation pending,2025-09-10
DEF-01422,UNIT-06063,BATCH-2025-00418,7,Overheating,Low,Equipment calibration drift,2025-09-03
DEF-01423,UNIT-27916,BATCH-2026-01952,6,Port instability,High,Material defect,2026-07-12
DEF-01424,UNIT-31395,BATCH-2025-02198,4,Battery not detected,Low,Packaging error,2025-08-15
DEF-01425,UNIT-16135,BATCH-2026-01127,1,Connector misalignment,Medium,Investigation pending,2026-03-11
DEF-01426,UNIT-04831,BATCH-2025-00332,2,Camera focus failed,Low,Equipment calibration drift,2025-05-11
DEF-01427,UNIT-06723,BATCH-2025-00464,5,Dead pixel,High,Equipment calibration drift,2025-07-02
DEF-01428,UNIT-44940,BATCH-2025-03148,3,Speaker distortion,Medium,Investigation pending,2025-10-24
DEF-01429,UNIT-04968,BATCH-2026-00342,8,Ingress issue,Medium,Environmental exposure,2026-09-22
DEF-01430,UNIT-11895,BATCH-2025-00830,8,Packaging damage,Critical,Equipment calibration drift,2025-03-26
DEF-01431,UNIT-49519,BATCH-2026-03462,3,Low volume output,High,Investigation pending,2026-07-24
DEF-01432,UNIT-04506,BATCH-2026-00310,1,Power fluctuation,High,Supplier quality issue,2026-09-11
DEF-01433,UNIT-34268,BATCH-2025-02395,4,Battery not detected,Low,Process variation,2025-03-08
DEF-01434,UNIT-08265,BATCH-2026-00573,4,Charging instability,Medium,Handling damage,2026-08-18
DEF-01435,UNIT-41064,BATCH-2025-02876,1,Power fluctuation,Medium,Packaging error,2025-08-18
DEF-01436,UNIT-37902,BATCH-2025-02650,1,Connector misalignment,High,Handling damage,2025-04-08
DEF-01437,UNIT-28893,BATCH-2025-02020,4,Cell imbalance,Medium,Investigation pending,2025-11-30
DEF-01438,UNIT-36284,BATCH-2026-02537,6,Signal interference,High,Material defect,2026-08-09
DEF-01439,UNIT-49077,BATCH-2024-03432,6,Connectivity drop,Low,Supplier quality issue,2025-01-09
DEF-01440,UNIT-30284,BATCH-2025-02121,8,Packaging damage,Low,Equipment calibration drift,2025-05-18
DEF-01441,UNIT-29250,BATCH-2025-02047,6,Signal interference,Medium,Process variation,2025-11-01
DEF-01442,UNIT-04562,BATCH-2026-00315,7,Thermal runaway risk,Medium,Handling damage,2026-04-06
DEF-01443,UNIT-07306,BATCH-2024-00506,4,Cell imbalance,Low,Packaging error,2024-11-30
DEF-01444,UNIT-09544,BATCH-2024-00662,1,Short circuit,Low,Packaging error,2024-11-15
DEF-01445,UNIT-21198,BATCH-2026-01482,7,Fan failure,High,Environmental exposure,2026-02-16
DEF-01446,UNIT-12798,BATCH-2024-00895,7,Thermal runaway risk,High,Equipment calibration drift,2025-01-01
DEF-01447,UNIT-05615,BATCH-2025-00387,1,Connector misalignment,Low,Environmental exposure,2025-02-13
DEF-01448,UNIT-15649,BATCH-2025-01094,3,Audio clipping,Medium,Handling damage,2025-05-24
DEF-01449,UNIT-20021,BATCH-2026-01399,4,Battery not detected,High,Material defect,2026-06-10
DEF-01450,UNIT-48315,BATCH-2025-03381,6,Connectivity drop,Low,Investigation pending,2025-09-11
DEF-01451,UNIT-00336,BATCH-2026-00023,2,Camera focus failed,Medium,Investigation pending,2026-07-09
DEF-01452,UNIT-49045,BATCH-2024-03430,2,Sensor calibration drift,Medium,Packaging error,2024-12-31
DEF-01453,UNIT-12353,BATCH-2026-00862,5,Screen artifact,Low,Equipment calibration drift,2026-04-05
DEF-01454,UNIT-24844,BATCH-2026-01738,8,Final assembly defect,Medium,Process variation,2026-02-01
DEF-01455,UNIT-43934,BATCH-2026-03079,6,Port instability,Medium,Equipment calibration drift,2026-09-12
DEF-01456,UNIT-17338,BATCH-2024-01213,8,Ingress issue,Critical,Investigation pending,2024-12-26
DEF-01457,UNIT-29286,BATCH-2025-02050,3,Low volume output,Low,Process variation,2025-11-29
DEF-01458,UNIT-41635,BATCH-2025-02916,6,Connectivity drop,Medium,Environmental exposure,2026-01-09
DEF-01459,UNIT-39899,BATCH-2026-02792,3,Audio clipping,Critical,Material defect,2026-05-16
DEF-01460,UNIT-06527,BATCH-2025-00450,3,Low volume output,High,Equipment calibration drift,2025-12-30
